'ServiceCity','ServiceState','ServiceZip','MeterMake','MeterModel','MeterSize','dateofaccountinitiation_d','SampleReads','SampleBegins_d','SampleEnds_d','AnnualKgal','SeasonalKgal','NonseasonalKgal','PctSeasonal','Log_AnnualKgal_Bin','wave','language','q8c','q8d','q15a','q15h','q20f','q21a','q31e','q33l','Clayton_attitude_A','Clayton_attitude_B','Clayton_attitude_C','Clayton_attitude_D','survey_year_moved_in','survey_number_of_bedrooms','survey_number_of_adults','survey_number_of_teenagers','survey_number_of_children','survey_number_of_infants','capita','utility','PrimaryFirst','survey_year','survey_number_of_toilets','survey_number_of_bathtub_showers','survey_number_of_bathtub_only','survey_number_of_whirlpools','survey_number_of_shower_only','survey_number_of_utility_sink','survey_number_of_bathtubs','survey_number_of_showers','survey_disposal','survey_ice_maker','survey_dishwasher','survey_clothes_washer_HE','survey_hot_water_tankless','survey_hot_water_on_demand','survey_evap_cooler','survey_humidifier','survey_treatment','survey_aquarium','survey_pets','survey_spa_indoor','survey_water_feature_indoor','survey_greenhouse_indoor','survey_other_features','survey_number_of_toilets_GT16','survey_number_of_toilets_16','survey_number_of_toilets_HET','survey_number_of_toilets_dual','survey_number_of_showers_hydra','survey_number_of_showers_rain','survey_number_of_showers_spray','survey_replaced_toilets_10','survey_replaced_showerheads_10','survey_replaced_clothes_washer_10','survey_replaced_dishwasher_10','survey_leak_toilet','survey_faucet_drips','survey_leak_pool','survey_leak_irrigation','survey_leak_other','survey_hot_water_gas','survey_hot_water_electric','survey_hot_water_propane','survey_hot_water_solar','survey_hot_water_wait','survey_hot_water_wait_kitchen','survey_hot_water_wait_master_bath','survey_hot_water_wait_other_bath','survey_hot_water_wait_other_room','survey_hot_water_waiting','survey_hot_water_wait_bother','survey_irrigation','survey_landscape_no_maintenance','survey_landscaper','survey_landscaper_waters','survey_well','survey_canal_ditch','survey_stream','survey_rain_barrel','survey_roof_direction','survey_gray_water','survey_other_sources_pct','survey_landscape_turf','survey_landscape_trees_and_shrubs','survey_garden_veggie','survey_garden_flower','survey_landscape_low_water','survey_landscape_nonirrigated','survey_manual_irrigation_pct','survey_irrigation_inground','survey_irrigation_inground_timer','survey_irrigation_inground_master','survey_irrigation_inground_bfp','survey_irrigation_inground_drip','survey_irrigation_manual_override','survey_irrigation_sensor_soil','survey_irrigation_sensor_rain','survey_irrigation_inground_timer_adjusted','survey_irrigation_inground_wbic','survey_spa_or_hot_tub_outdoor','survey_spa_or_hot_tub_outdoor_filled','survey_water_feature_outdoor','survey_pool','survey_pool_fill_automatic','survey_pool_cover_chemical','survey_pool_cover','survey_pool_cover_overnight','survey_car_washed','survey_walk_washed','survey_program_participation_3','survey_conservation_last_few','survey_giveaway_3','survey_retrofit_rebate_3','survey_landscape_rebate_3','survey_followed_guidelines','survey_replaced_clothes_washer_HE','survey_conservation_shower_short','survey_replaced_showerheads_LF','survey_toilet_inserts','survey_replaced_toilets_last_few','survey_disposal_used_less','survey_dishwasher_used_less','survey_clothes_washer_used_less','survey_faucet_drips_repaired','survey_audit_last_few','survey_shower_bucket','survey_replaced_dishwasher_HE','survey_car_washed_less_often','survey_irrigation_less_often','survey_irrigation_avoid_heat','survey_landscape_low_water_last_few','survey_irrigation_timer_shortened_last_few','survey_leak_irrigation_repaired','survey_irrigation_inground_monitor','survey_irrigation_inground_cycle','survey_gray_water_last_few','survey_rain_barrel_last_few','survey_drought','survey_household_pays','survey_year_built','survey_age_of_home','survey_years_in_home','survey_renter','survey_homies','survey_adults_employed','survey_baths_per_week','survey_showers_not_at_home','survey_highest_grade','survey_income','survey_participant','reuws2_attitude_A','reuws2_attitude_B','reuws2_attitude_C','reuws2_attitude_D','reuws2_attitude_E','reuws2_attitude_F','reuws2_attitude_G','reuws2_attitude_H','reuws2_attitude_I','reuws2_attitude_J','reuws2_attitude_K','reuws2_attitude_L','reuws2_attitude_M','reuws2_attitude_N','reuws2_attitude_O','reuws2_attitude_P','reuws2_attitude_Q','reuws2_attitude_R','reuws2_attitude_S','imported_d','MeterSPTypeDesc','Dateactive','SampleDays','AverageGPD','WinterReads','Fort_Collins_attitude_A','PremiseYear','Scottsdale_aerator_rebates','Scottsdale_irrigation_controller_rebates','Scottsdale_hot_water_recirculator_rebates','Scottsdale_showerhead_rebates','Scottsdale_toilet_rebates','Scottsdale_turf_rebates','Scottsdale_attitude_A','Scottsdale_attitude_B','Scottsdale_attitude_C','SurveyID'
'FORT COLLINS','CO','80525','BG','25','','',12.00,'2010-01-07','2010-12-09',182.89,94.82,88.07,51.84,5.00,1.00,1.00,,,1.00,,,,,,,,,,2004.00,3.00,3.00,1.00,1.00,0.00,5.00,53.00,1.00,2011.00,3.00,1.00,,,1.00,,1.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,2.00,,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.00,1.00,0.00,0.00,,,,,0.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,1975.00,36.00,7.00,0.00,0.00,3.00,1.00,0.00,14.00,$37500.00,1.00,0.50,0.50,0.50,1.00,0.50,1.00,1.00,1.00,1.00,-1.00,-1.00,-1.00,1.00,1.00,1.00,-1.00,0.50,0.50,1.00,'2012-04-12','',7/1/2004 0:00:00,336.00,544.34,3.00,4.00,,,,,,,,,,,531926.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-29',184.95,114.75,70.19,62.04,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/28/2001 0:00:00,335.00,552.08,2.00,,,,,,,,,,,,531927.00
'FORT COLLINS','CO','80521','NP','T10-WALL-TP','','',12.00,'2010-01-13','2010-12-14',185.10,131.29,53.80,70.92,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',9/22/2005 0:00:00,335.00,552.53,3.00,,,,,,,,,,,,531928.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-28',185.50,95.85,89.65,51.67,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',4/30/1998 0:00:00,334.00,555.40,3.00,,,,,,,,,,,,531929.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',13.00,'2010-01-13','2010-12-21',186.45,83.53,102.91,44.80,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',11/28/2001 0:00:00,342.00,545.17,4.00,,,,,,,,,,,,531930.00
'FORT COLLINS','CO','80524','NP','T10-WALL-TP','','',12.00,'2010-01-27','2010-12-29',186.55,59.07,127.47,31.66,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',11/19/1993 0:00:00,336.00,555.20,2.00,,,,,,,,,,,,531931.00
'FORT COLLINS','CO','80525','BG','25','','',12.00,'2010-01-28','2010-12-28',186.93,89.91,97.01,48.09,5.00,2.00,1.00,,,,,,,,,,,,,2001.00,5.00,2.00,0.00,1.00,0.00,3.00,53.00,1.00,2011.00,4.00,2.00,0.00,1.00,1.00,1.00,2.00,3.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.50,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,12.00,1.00,1.00,1.00,0.00,0.00,,,,,0.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.33,1.00,1992.00,19.00,10.00,0.00,0.00,2.00,0.00,0.00,18.00,$175000.00,1.00,0.50,1.00,1.00,-0.50,-0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,1.00,'2012-04-12','',6/20/2002 0:00:00,334.00,559.67,3.00,1.00,,,,,,,,,,,531932.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-29',187.64,106.50,81.14,56.75,5.00,1.00,1.00,,,1.00,,,1.00,,,,,,,2000.00,5.00,2.00,2.00,2.00,0.00,6.00,53.00,1.00,2011.00,5.00,4.00,1.00,0.00,0.00,1.00,5.00,4.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,,4.00,,,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.33,0.50,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,,,0.00,,,,,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1997.50,13.50,11.00,0.00,2.00,2.00,1.00,1.00,18.00,$125000.00,1.00,0.50,1.00,0.50,-0.50,-0.50,-0.50,0.50,-0.50,-0.50,-1.00,-0.50,-1.00,0.50,-0.50,0.50,-1.00,-0.50,0.50,-0.50,'2012-04-12','',2/9/2000 0:00:00,335.00,560.13,2.00,2.00,,,,,,,,,,,531933.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',11.00,'2010-02-04','2010-12-08',188.40,147.87,40.52,78.48,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/7/2006 0:00:00,307.00,613.68,2.00,,,,,,,,,,,,531934.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-14','2010-12-14',189.89,127.72,62.16,67.26,5.00,1.00,1.00,,,1.00,,,1.00,,,,,,,1989.00,4.00,4.00,0.00,0.00,0.00,4.00,53.00,1.00,2011.00,3.00,1.00,,,1.00,,1.00,2.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,,,,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.67,0.50,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1975.00,36.00,22.00,0.00,3.00,0.00,0.00,0.00,18.00,$125000.00,1.00,-0.50,1.00,1.00,-0.50,-1.00,0.50,0.50,-1.00,1.00,-0.50,1.00,1.00,0.50,-1.00,0.50,-0.50,0.50,0.50,1.00,'2012-04-12','',7/8/1997 0:00:00,334.00,568.53,3.00,2.00,,,,,,,,,,,531935.00
'FORT COLLINS','CO','80525','BG','35-WALL-TP','','',12.00,'2010-01-05','2010-12-09',190.39,137.66,52.72,72.30,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',9/24/1996 0:00:00,338.00,563.28,3.00,,,,,,,,,,,,531936.00
'FORT COLLINS','CO','80525','BG','25','','',11.00,'2010-02-03','2010-12-03',190.50,126.48,64.01,66.39,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',8/12/2004 0:00:00,303.00,628.71,2.00,,,,,,,,,,,,531937.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-25','2010-12-22',190.65,131.33,59.31,68.88,5.00,1.00,1.00,,,,,,,,,,,,,1998.00,3.00,2.00,2.00,0.00,0.00,4.00,53.00,1.00,2011.00,3.00,1.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,3.00,,,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.50,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,0.00,0.12,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,4.00,0.00,0.00,,,0.00,,,,,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.33,1.00,1985.00,26.00,13.00,0.00,1.00,1.00,0.00,0.00,16.00,$87500.00,1.00,-1.00,0.50,0.50,-1.00,-1.00,-0.50,1.00,-1.00,1.00,0.50,1.00,-1.00,0.50,0.50,1.00,0.50,0.50,1.00,0.50,'2012-04-12','',9/30/1998 0:00:00,331.00,575.98,3.00,1.00,,,,,,,,,,,531938.00
'FORT COLLINS','CO','80528','BG','25','','',11.00,'2010-02-01','2010-12-02',190.70,145.90,44.79,76.50,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',2/9/2009 0:00:00,304.00,627.30,2.00,,,,,,,,,,,,531939.00
'FORT COLLINS','CO','80526','BG','35-WALL-TP','','',12.00,'2010-02-01','2010-12-30',190.71,17.70,173.00,9.28,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/22/1995 0:00:00,332.00,574.42,3.00,,,,,,,,,,,,531940.00
'FORT COLLINS','CO','80526','BG','25','','',12.00,'2010-01-21','2010-12-20',191.66,152.50,39.15,79.57,5.00,1.00,1.00,,,1.00,,,1.00,,,,,,,2003.00,3.00,2.00,0.00,2.00,0.00,4.00,53.00,1.00,2011.00,3.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,0.00,1.00,0.33,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,12.00,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1975.00,36.00,8.00,0.00,0.00,1.00,0.00,0.00,16.00,$125000.00,1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,0.50,0.00,-0.50,-1.00,-1.00,-1.00,0.50,0.50,0.50,1.00,0.50,0.50,0.50,'2012-04-12','',8/1/2003 0:00:00,333.00,575.55,3.00,1.00,,,,,,,,,,,531941.00
'FORT COLLINS','CO','80526','BG','25','','',12.00,'2010-01-28','2010-12-29',191.76,74.91,116.84,39.06,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',5/20/2002 0:00:00,335.00,572.42,2.00,,,,,,,,,,,,531942.00
'FORT COLLINS','CO','80521','BG','25','','',12.00,'2010-01-14','2010-12-15',193.54,127.17,66.36,65.71,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/16/2001 0:00:00,335.00,577.74,3.00,,,,,,,,,,,,531943.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-29',194.20,8.89,185.30,4.57,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/29/1996 0:00:00,335.00,579.70,2.00,,,,,,,,,,,,531944.00
'FORT COLLINS','CO','80524','BG','BR35-PIT-TP','','',11.00,'2010-02-02','2010-12-03',195.60,153.40,42.19,78.42,5.00,1.00,1.00,,,1.00,,,1.00,,,,,,,1980.00,5.00,2.00,0.00,0.00,0.00,2.00,53.00,1.00,2011.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.00,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,12.00,0.00,0.00,,,0.00,,,,,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.33,1.00,1975.00,36.00,31.00,0.00,2.00,0.00,0.00,4.00,16.00,,0.00,-1.00,-1.00,-0.50,,1.00,-0.50,1.00,0.00,1.00,-1.00,-1.00,,1.00,1.00,1.00,0.50,-1.00,1.00,-0.50,'2012-04-12','',12/2/2002 0:00:00,304.00,643.42,2.00,3.00,,,,,,,,,,,531945.00
'FORT COLLINS','CO','80521','NP','T10-WALL-TP','','',12.00,'2010-01-22','2010-12-22',196.15,80.13,116.01,40.85,5.00,2.00,1.00,,1.00,1.00,,,,,,,,,,2011.00,3.00,1.00,1.00,0.00,0.00,2.00,53.00,1.00,2011.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.50,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,7.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,,,0.00,1.00,1.00,0.00,5.00,5.00,10.00,$25000.00,1.00,0.50,0.50,1.00,0.00,0.00,0.00,0.00,0.00,1.00,-1.00,-1.00,-1.00,1.00,1.00,1.00,,0.00,0.00,0.00,'2012-04-12','',10/19/2004 0:00:00,334.00,587.27,3.00,4.00,,,,,,,,,,,531946.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-06','2010-12-09',196.40,92.67,103.72,47.18,5.00,2.00,1.00,,,1.00,,,1.00,,,,,,,1994.00,3.00,2.00,0.00,0.00,0.00,2.00,53.00,1.00,2011.00,4.00,1.00,1.00,,1.00,,2.00,2.00,1.00,1.00,1.00,,1.00,,,,,,1.00,,,,0.00,4.00,,,,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,0.50,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,0.00,0.00,0.33,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,,,0.00,,,,,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1985.00,26.00,17.00,0.00,1.00,1.00,0.00,2.00,18.00,$175000.00,1.00,-0.50,0.50,1.00,-1.00,-1.00,0.50,0.50,0.50,0.50,-0.50,-1.00,-1.00,-0.50,-0.50,0.50,-0.50,-0.50,-0.50,-0.50,'2012-04-12','',2/23/1995 0:00:00,337.00,582.78,3.00,2.00,,,,,,,,,,,531947.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-05','2010-12-06',198.25,126.56,71.68,63.84,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',10/1/2007 0:00:00,335.00,591.79,3.00,,,,,,,,,,,,531948.00
'FORT COLLINS','CO','80525','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-28',198.69,109.86,88.82,55.29,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/8/2004 0:00:00,334.00,594.90,3.00,,,,,,,,,,,,531949.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-02-01','2010-12-02',199.00,157.44,41.55,79.11,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',10/29/2001 0:00:00,304.00,654.60,2.00,,,,,,,,,,,,531950.00
'FORT COLLINS','CO','80525','BG','25','','',12.00,'2010-01-05','2010-12-07',200.10,149.44,50.65,74.68,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',7/28/1995 0:00:00,336.00,595.53,3.00,,,,,,,,,,,,531951.00
