'ServiceCity','ServiceState','ServiceZip','MeterMake','MeterModel','MeterSize','dateofaccountinitiation_d','SampleReads','SampleBegins_d','SampleEnds_d','AnnualKgal','SeasonalKgal','NonseasonalKgal','PctSeasonal','Log_AnnualKgal_Bin','wave','language','q8c','q8d','q15a','q15h','q20f','q21a','q31e','q33l','Clayton_attitude_A','Clayton_attitude_B','Clayton_attitude_C','Clayton_attitude_D','survey_year_moved_in','survey_number_of_bedrooms','survey_number_of_adults','survey_number_of_teenagers','survey_number_of_children','survey_number_of_infants','capita','utility','PrimaryFirst','survey_year','survey_number_of_toilets','survey_number_of_bathtub_showers','survey_number_of_bathtub_only','survey_number_of_whirlpools','survey_number_of_shower_only','survey_number_of_utility_sink','survey_number_of_bathtubs','survey_number_of_showers','survey_disposal','survey_ice_maker','survey_dishwasher','survey_clothes_washer_HE','survey_hot_water_tankless','survey_hot_water_on_demand','survey_evap_cooler','survey_humidifier','survey_treatment','survey_aquarium','survey_pets','survey_spa_indoor','survey_water_feature_indoor','survey_greenhouse_indoor','survey_other_features','survey_number_of_toilets_GT16','survey_number_of_toilets_16','survey_number_of_toilets_HET','survey_number_of_toilets_dual','survey_number_of_showers_hydra','survey_number_of_showers_rain','survey_number_of_showers_spray','survey_replaced_toilets_10','survey_replaced_showerheads_10','survey_replaced_clothes_washer_10','survey_replaced_dishwasher_10','survey_leak_toilet','survey_faucet_drips','survey_leak_pool','survey_leak_irrigation','survey_leak_other','survey_hot_water_gas','survey_hot_water_electric','survey_hot_water_propane','survey_hot_water_solar','survey_hot_water_wait','survey_hot_water_wait_kitchen','survey_hot_water_wait_master_bath','survey_hot_water_wait_other_bath','survey_hot_water_wait_other_room','survey_hot_water_waiting','survey_hot_water_wait_bother','survey_irrigation','survey_landscape_no_maintenance','survey_landscaper','survey_landscaper_waters','survey_well','survey_canal_ditch','survey_stream','survey_rain_barrel','survey_roof_direction','survey_gray_water','survey_other_sources_pct','survey_landscape_turf','survey_landscape_trees_and_shrubs','survey_garden_veggie','survey_garden_flower','survey_landscape_low_water','survey_landscape_nonirrigated','survey_manual_irrigation_pct','survey_irrigation_inground','survey_irrigation_inground_timer','survey_irrigation_inground_master','survey_irrigation_inground_bfp','survey_irrigation_inground_drip','survey_irrigation_manual_override','survey_irrigation_sensor_soil','survey_irrigation_sensor_rain','survey_irrigation_inground_timer_adjusted','survey_irrigation_inground_wbic','survey_spa_or_hot_tub_outdoor','survey_spa_or_hot_tub_outdoor_filled','survey_water_feature_outdoor','survey_pool','survey_pool_fill_automatic','survey_pool_cover_chemical','survey_pool_cover','survey_pool_cover_overnight','survey_car_washed','survey_walk_washed','survey_program_participation_3','survey_conservation_last_few','survey_giveaway_3','survey_retrofit_rebate_3','survey_landscape_rebate_3','survey_followed_guidelines','survey_replaced_clothes_washer_HE','survey_conservation_shower_short','survey_replaced_showerheads_LF','survey_toilet_inserts','survey_replaced_toilets_last_few','survey_disposal_used_less','survey_dishwasher_used_less','survey_clothes_washer_used_less','survey_faucet_drips_repaired','survey_audit_last_few','survey_shower_bucket','survey_replaced_dishwasher_HE','survey_car_washed_less_often','survey_irrigation_less_often','survey_irrigation_avoid_heat','survey_landscape_low_water_last_few','survey_irrigation_timer_shortened_last_few','survey_leak_irrigation_repaired','survey_irrigation_inground_monitor','survey_irrigation_inground_cycle','survey_gray_water_last_few','survey_rain_barrel_last_few','survey_drought','survey_household_pays','survey_year_built','survey_age_of_home','survey_years_in_home','survey_renter','survey_homies','survey_adults_employed','survey_baths_per_week','survey_showers_not_at_home','survey_highest_grade','survey_income','survey_participant','reuws2_attitude_A','reuws2_attitude_B','reuws2_attitude_C','reuws2_attitude_D','reuws2_attitude_E','reuws2_attitude_F','reuws2_attitude_G','reuws2_attitude_H','reuws2_attitude_I','reuws2_attitude_J','reuws2_attitude_K','reuws2_attitude_L','reuws2_attitude_M','reuws2_attitude_N','reuws2_attitude_O','reuws2_attitude_P','reuws2_attitude_Q','reuws2_attitude_R','reuws2_attitude_S','imported_d','MeterSPTypeDesc','Dateactive','SampleDays','AverageGPD','WinterReads','Fort_Collins_attitude_A','PremiseYear','Scottsdale_aerator_rebates','Scottsdale_irrigation_controller_rebates','Scottsdale_hot_water_recirculator_rebates','Scottsdale_showerhead_rebates','Scottsdale_toilet_rebates','Scottsdale_turf_rebates','Scottsdale_attitude_A','Scottsdale_attitude_B','Scottsdale_attitude_C','RandomSequence','LogAnnualKgal','LogNonseasonalKgal','LogSeasonalKgal','LogAnnualMean','LogAnnualStDev','LogNonseasonalMean','LogNonseasonalStDev','LogSeasonalMean','LogSeasonalStDev','NormalizedAnnual','NormalizedNonseasonal','NormalizedSeasonal','NormalizedAnnualPredictedByFamily','NormalizedAnnualResidualByFamily','NormalizedNonseasonalPredictedByFamily','NormalizedNonseasonalResidualByFamily','NormalizedSeasonalPredictedByFamily','NormalizedSeasonalResidualByFamily','SurveyID'
'DENVER','CO','80239','','Badger 25','5/8 Inch','',12.00,'2010-01-01','2010-12-01',72.00,4.02,67.97,5.59,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,1357.00,1.85,1.83,0.60,1.98,0.24,1.67,0.44,1.59,0.49,-0.51,0.35,-2.01,,,,,,,521895.00
'DENVER','CO','80209','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',107.00,63.01,43.98,58.89,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,1360.00,2.02,1.64,1.79,1.98,0.24,1.67,0.44,1.59,0.49,0.18,-0.07,0.40,,,,,,,521426.00
'LAKEWOOD','CO','80227','','Neptune T10','5/8 Inch','',11.00,'2010-01-01','2010-12-01',89.00,49.01,39.98,55.07,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,1363.00,1.94,1.60,1.69,1.98,0.24,1.67,0.44,1.59,0.49,-0.14,-0.16,0.18,,,,,,,521205.00
'FORT COLLINS','CO','80528','NP','T10-WALL-TP','','',11.00,'2010-02-02','2010-12-02',118.65,81.86,36.78,69.00,4.00,1.00,1.00,,,1.00,,,,,,,,,,1998.00,4.00,2.00,0.00,2.00,0.00,4.00,53.00,1.00,2011.00,4.00,2.00,1.00,0.00,1.00,0.00,3.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,0.00,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,,,0.00,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.33,1.00,1997.50,13.50,13.00,0.00,1.00,1.00,4.00,0.00,18.00,$200000.00,1.00,0.50,0.50,0.50,-1.00,-1.00,-0.50,0.50,-0.50,1.00,0.50,0.50,0.50,0.50,1.00,1.00,0.50,-0.50,0.50,0.50,'2012-04-12','',5/26/1998 0:00:00,303.00,391.58,2.00,2.00,,,,,,,,,,,1365.00,2.07,1.56,1.91,1.98,0.24,1.67,0.44,1.59,0.49,0.36,-0.25,0.64,0.23,0.13,0.22,-0.47,0.08,0.55,531650.00
'FORT COLLINS','CO','80521','NP','T10-PIT-TP','','',12.00,'2010-01-19','2010-12-17',76.39,0.00,76.39,0.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',10/22/2001 0:00:00,332.00,230.11,3.00,,,,,,,,,,,,1366.00,1.88,1.88,,1.98,0.24,1.67,0.44,1.59,0.49,-0.41,0.46,,,,,,,,531327.00
'FORT COLLINS','CO','80525','BG','35-WALL-TP','','',12.00,'2010-01-08','2010-12-09',69.38,40.00,29.38,57.64,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/30/2008 0:00:00,335.00,207.12,3.00,,,,,,,,,,,,1369.00,1.84,1.46,1.60,1.98,0.24,1.67,0.44,1.59,0.49,-0.58,-0.47,9.65568959666138e-03,,,,,,,531263.00
'LITTLETON','CO','80128','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',214.00,182.01,31.98,85.05,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,1374.00,2.33,1.50,2.26,1.98,0.24,1.67,0.44,1.59,0.49,1.40,-0.38,1.34,,,,,,,521506.00
'LITTLETON','CO','80127','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',145.00,113.01,31.98,77.94,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,1376.00,2.16,1.50,2.05,1.98,0.24,1.67,0.44,1.59,0.49,0.71,-0.38,0.92,,,,,,,521386.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-15','2010-12-16',56.74,0.86,55.87,1.52,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',4/18/1996 0:00:00,335.00,169.39,3.00,,,,,,,,,,,,1377.00,1.75,1.74,-0.06,1.98,0.24,1.67,0.44,1.59,0.49,-0.93,0.16,-3.36,,,,,,,531179.00
'CENTENNIAL','CO','80111','','Neptune T10','3/4 Inch','',11.00,'2010-01-01','2010-12-01',113.00,35.03,77.96,31.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,1378.00,2.05,1.89,1.54,1.98,0.24,1.67,0.44,1.59,0.49,0.27,0.48,-0.10,,,,,,,521053.00
'GREENWOOD VLG','CO','80111','','Badger 35','3/4 Inch','',11.00,'2010-01-01','2010-12-01',24.00,0.01,23.98,0.04,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,1380.00,1.38,1.38,-1.97,1.98,0.24,1.67,0.44,1.59,0.49,-2.45,-0.67,-7.24,,,,,,,521114.00
'FORT COLLINS','CO','80521','BG','35-WALL-TP','','',12.00,'2010-01-21','2010-12-21',117.54,54.11,63.42,46.03,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',8/1/2006 0:00:00,334.00,351.91,3.00,,,,,,,,,,,,1383.00,2.07,1.80,1.73,1.98,0.24,1.67,0.44,1.59,0.49,0.34,0.28,0.27,,,,,,,531640.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',13.00,'2010-01-21','2010-12-20',132.65,72.25,60.39,54.47,4.00,1.00,1.00,,,1.00,,,1.00,,,,,,,1992.00,3.00,2.00,0.00,0.00,0.00,2.00,53.00,1.00,2011.00,2.00,1.00,1.00,0.00,1.00,0.00,2.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,,,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,0.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,1.00,1.00,0.00,0.33,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,,0.00,0.00,,,,,,,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.33,1.00,1985.00,26.00,19.00,0.00,0.00,2.00,1.00,0.00,14.00,$87500.00,1.00,-0.50,1.00,1.00,1.00,0.50,1.00,-0.50,,1.00,-1.00,0.50,-1.00,1.00,1.00,1.00,-1.00,0.50,0.50,1.00,'2012-04-12','',10/14/2000 0:00:00,333.00,398.34,3.00,2.00,,,,,,,,,,,1384.00,2.12,1.78,1.85,1.98,0.24,1.67,0.44,1.59,0.49,0.56,0.23,0.53,-0.08,0.64,-0.13,0.37,-8.49873839097343e-03,0.53,531744.00
'DENVER','CO','80221','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',43.00,0.00,43.00,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,1385.00,1.63,1.63,,1.98,0.24,1.67,0.44,1.59,0.49,-1.42,-0.09,,,,,,,,521196.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',11.00,'2010-02-01','2010-12-01',172.95,81.98,90.96,47.40,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/13/2005 0:00:00,303.00,570.79,2.00,,,,,,,,,,,,1387.00,2.23,1.95,1.91,1.98,0.24,1.67,0.44,1.59,0.49,1.02,0.64,0.64,,,,,,,531910.00
'LITTLETON','CO','80128','','Badger 35','3/4 Inch','',12.00,'2010-01-01','2010-12-01',39.00,11.01,27.98,28.23,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Water Only - Residential',,,,,,,,,,,,,,,,1389.00,1.59,1.44,1.04,1.98,0.24,1.67,0.44,1.59,0.49,-1.59,-0.52,-1.12,,,,,,,521005.00
'DENVER','CO','80219','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',139.00,3.05,135.94,2.20,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,1390.00,2.14,2.13,0.48,1.98,0.24,1.67,0.44,1.59,0.49,0.64,1.03,-2.25,,,,,,,521744.00
'DENVER','CO','80239','','Neptune T10','3/4 Inch','',12.00,'2010-01-01','2010-12-01',175.00,115.02,59.97,65.72,4.00,2.00,,,,1.00,,,,,,,,,,2002.00,4.00,5.00,0.00,0.00,1.00,6.00,52.00,1.00,2011.00,3.00,3.00,1.00,1.00,1.00,0.00,4.00,4.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,,,1.00,0.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,,,0.00,,,,,0.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,2003.00,8.00,9.00,0.00,1.00,4.00,0.00,0.00,13.00,$87500.00,1.00,-0.50,1.00,1.00,0.50,0.50,1.00,1.00,1.00,1.00,-1.00,-1.00,-1.00,1.00,0.50,0.50,0.50,1.00,1.00,1.00,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,1391.00,2.24,1.77,2.06,1.98,0.24,1.67,0.44,1.59,0.49,1.04,0.23,0.93,1.03,0.01,0.91,-0.67,0.34,0.59,521678.00
'FORT COLLINS','CO','80528','NP','T10-WALL-TP','','',11.00,'2010-02-01','2010-12-02',141.40,51.58,89.81,36.48,4.00,2.00,1.00,,,1.00,,,1.00,,,,,,,1998.00,5.00,2.00,2.00,0.00,0.00,4.00,53.00,1.00,2011.00,4.00,2.00,,1.00,1.00,1.00,2.00,3.00,1.00,1.00,1.00,,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.67,0.50,1.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,1.00,1.00,0.00,0.00,0.00,1.00,0.33,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,,,0.00,,,,,0.50,,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.33,1.00,1997.50,13.50,13.00,0.00,,,0.00,3.00,,,0.00,-1.00,0.50,1.00,-0.50,-0.50,0.50,1.00,0.50,0.50,-1.00,-0.50,-1.00,1.00,1.00,1.00,-1.00,-0.50,-1.00,-0.50,'2012-04-12','',2/4/1998 0:00:00,304.00,465.13,2.00,,,,,,,,,,,,1393.00,2.15,1.95,1.71,1.98,0.24,1.67,0.44,1.59,0.49,0.67,0.62,0.23,0.37,0.29,0.32,0.30,0.24,-6.75428928983857e-03,531795.00
'FORT COLLINS','CO','80526','BG','BR35-PIT-TP','','',12.00,'2010-01-14','2010-12-15',101.08,60.04,41.03,59.40,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/10/2005 0:00:00,335.00,301.73,3.00,,,,,,,,,,,,1394.00,2.00,1.61,1.77,1.98,0.24,1.67,0.44,1.59,0.49,0.08,-0.14,0.36,,,,,,,531527.00
'DENVER','CO','80237','','Neptune T10','1 Inch','',11.00,'2010-02-01','2010-12-01',111.00,75.01,35.98,67.58,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','Residential Water/Sewer',,,,,,,,,,,,,,,,1396.00,2.04,1.55,1.87,1.98,0.24,1.67,0.44,1.59,0.49,0.24,-0.27,0.56,,,,,,,521160.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-28','2010-12-29',122.30,56.43,65.87,46.14,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',6/25/2001 0:00:00,335.00,365.08,2.00,,,,,,,,,,,,1397.00,2.08,1.81,1.75,1.98,0.24,1.67,0.44,1.59,0.49,0.41,0.32,0.31,,,,,,,531677.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',12.00,'2010-01-13','2010-12-15',142.90,38.80,104.09,27.15,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',1/12/2001 0:00:00,336.00,425.29,3.00,,,,,,,,,,,,1398.00,2.15,2.01,1.58,1.98,0.24,1.67,0.44,1.59,0.49,0.69,0.77,-0.01,,,,,,,531802.00
'FORT COLLINS','CO','80526','NP','T10-WALL-TP','','',11.00,'2010-02-02','2010-12-01',148.15,94.78,53.36,63.97,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',3/1/2007 0:00:00,302.00,490.56,2.00,,,,,,,,,,,,1400.00,2.17,1.72,1.97,1.98,0.24,1.67,0.44,1.59,0.49,0.75,0.11,0.76,,,,,,,531825.00
'FORT COLLINS','CO','80521','NP','T10-WALL-TP','','',12.00,'2010-01-13','2010-12-14',185.10,131.29,53.80,70.92,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'2012-04-12','',9/22/2005 0:00:00,335.00,552.53,3.00,,,,,,,,,,,,1403.00,2.26,1.73,2.11,1.98,0.24,1.67,0.44,1.59,0.49,1.14,0.12,1.05,,,,,,,531928.00
'FORT COLLINS','CO','80521','NP','T10-PIT-TP','','',12.00,'2010-01-11','2010-12-13',65.03,6.25,58.77,9.62,3.00,1.00,1.00,,,,,,,,,,,,,1988.00,2.00,2.00,0.00,2.00,0.00,4.00,53.00,1.00,2011.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,0.00,,,,,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1940.00,71.00,23.00,0.00,0.00,,0.00,1.00,,,1.00,0.00,-1.00,-1.00,-0.50,0.50,-1.00,-1.00,-1.00,1.00,-1.00,0.50,-1.00,0.50,-1.00,0.50,-1.00,0.50,0.50,-0.50,'2012-04-12','',6/24/1992 0:00:00,336.00,193.54,3.00,4.00,,,,,,,,,,,1405.00,1.81,1.76,0.79,1.98,0.24,1.67,0.44,1.59,0.49,-0.69,0.21,-1.62,0.23,-0.92,0.22,-0.01,0.08,-1.71,531235.00
